"","Year","Player","Pos","Age","Tm","G","GS","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","all.nba","mvp","Pos2"
"486",1986,"Dominique Wilkins","SF",26,"ATL",78,78,3049,23.3,0.536,0.037,0.372,9.5,12.9,11.2,11.7,2.2,0.9,10.2,32.9,7,3.9,10.8,0.17,3.8,-0.2,3.6,4.3,888,1897,0.468,13,70,0.186,875,1827,0.479,0.472,577,705,0.818,261,357,618,206,138,49,251,170,2366,1,0,"Wing"
"487",1986,"Larry Bird","SF",29,"BOS",82,81,3113,25.6,0.58,0.121,0.306,7.2,20.4,14.2,26.3,2.5,0.9,12.7,27.6,9.6,6.2,15.8,0.244,6.4,2.8,9.1,8.7,796,1606,0.496,82,194,0.423,714,1412,0.506,0.521,441,492,0.896,190,615,805,557,166,51,266,182,2115,1,1,"Wing"
"488",1986,"Kareem Abdul-Jabbar","C",38,"LAL",79,79,2629,22.7,0.603,0.001,0.328,6,14.2,10.3,15.7,1.2,2.7,11.7,26.6,7.6,3.2,10.8,0.197,3.7,0.8,4.5,4.3,755,1338,0.564,0,2,0,755,1336,0.565,0.564,336,439,0.765,133,345,478,280,67,130,203,248,1846,1,0,"Big"
"489",1986,"Isiah Thomas","PG",24,"DET",77,77,2790,21.2,0.554,0.067,0.37,3.1,7.6,5.3,40.7,2.8,0.4,16.6,24.4,6.1,2.7,8.8,0.151,4.5,-0.5,4,4.3,609,1248,0.488,26,84,0.31,583,1164,0.501,0.498,365,462,0.79,83,194,277,830,171,20,289,245,1609,1,0,"Guard"
"490",1986,"Magic Johnson","PG",26,"LAL",72,70,2578,24,0.61,0.047,0.473,3.9,14.3,9.4,45.1,2,0.3,19.8,21.6,9,3.1,12.1,0.226,5.3,0.7,5.9,5.2,483,918,0.526,10,43,0.233,473,875,0.541,0.532,378,434,0.871,85,341,426,907,113,16,273,133,1354,1,0,"Guard"
"491",1986,"Alex English","SF",32,"DEN",81,81,3024,21.7,0.562,0.003,0.314,6.3,7.7,7,17,1.1,0.5,10.4,30.5,7.6,2.3,9.8,0.156,4.1,-2,2.1,3.2,951,1888,0.504,1,5,0.2,950,1883,0.505,0.504,511,593,0.862,192,213,405,320,73,29,249,235,2414,0.5,0,"Wing"
"492",1986,"Charles Barkley","PF",22,"PHI",80,80,2952,22.4,0.619,0.072,0.555,13.4,25.4,19.4,16,2.8,2.4,21.3,22.4,5.4,5.5,10.8,0.176,4,3.9,7.9,7.3,595,1041,0.572,17,75,0.227,578,966,0.598,0.58,396,578,0.685,354,672,1026,312,173,125,350,333,1603,0.5,0,"Big"
"493",1986,"Hakeem Olajuwon","C",23,"HOU",68,68,2467,24.2,0.56,0,0.453,14.4,19.8,17.1,8,2.5,5.2,12,25.6,5.3,4.2,9.5,0.186,2.8,2.5,5.3,4.6,625,1188,0.526,0,0,0,625,1188,0.526,0.526,347,538,0.645,333,448,781,137,134,231,195,271,1597,0.5,0,"Big"
"494",1986,"Sidney Moncrief","PG",28,"MIL",73,72,2567,20,0.604,0.107,0.603,5,9.4,7.3,19.2,1.9,0.4,12.5,21.8,8.3,3.4,11.7,0.219,4.6,0.4,5.1,4.6,470,962,0.489,33,103,0.32,437,859,0.509,0.506,498,580,0.859,115,219,334,357,103,18,174,178,1471,0.5,0,"Guard"
"495",1986,"Alvin Robertson","SG",23,"SAS",82,82,2878,19.5,0.563,0.027,0.299,7.5,12.8,10.2,21.8,4.8,0.8,17.1,20.9,4,4.6,8.6,0.143,3,3.6,6.6,6.2,562,1093,0.514,8,29,0.276,554,1064,0.521,0.518,260,327,0.795,184,332,516,448,301,40,256,296,1392,0.5,0,"Wing"
"496",1985,"Larry Bird","SF",28,"BOS",80,77,3161,26.5,0.585,0.074,0.26,6,22.6,14.7,25.7,1.9,1.7,11.2,28.5,10.5,5.2,15.7,0.238,6.1,2.4,8.5,8.4,918,1760,0.522,56,131,0.427,862,1629,0.529,0.538,403,457,0.882,164,678,842,531,129,98,248,208,2295,1,1,"Wing"
"497",1985,"Moses Malone","C",29,"PHI",79,79,2957,22.5,0.577,0.002,0.704,14.8,24.4,19.7,6.6,1.1,2.4,14.5,26.8,7.9,4,11.9,0.193,2,-0.5,1.5,2.6,602,1284,0.469,0,2,0,602,1282,0.47,0.469,737,904,0.815,385,646,1031,130,67,123,286,216,1941,1,0,"Big"
"498",1985,"Bernard King","SF",28,"NYK",55,55,2063,25.2,0.585,0.008,0.424,6.2,11.8,8.9,18.6,1.7,0.4,11.7,35.1,5.7,1.5,7.1,0.166,5.8,-1.5,4.3,3.3,691,1303,0.53,1,10,0.1,690,1293,0.534,0.531,426,552,0.772,114,203,317,204,71,15,204,191,1809,1,0,"Wing"
"499",1985,"Isiah Thomas","PG",23,"DET",81,81,3089,22.2,0.529,0.08,0.35,3.7,8.7,6.1,47.9,2.8,0.4,15.7,24,7.5,3.6,11.2,0.173,5.2,0,5.2,5.6,646,1410,0.458,29,113,0.257,617,1297,0.476,0.468,399,493,0.809,114,247,361,1123,187,25,302,288,1720,1,0,"Guard"
"500",1985,"Magic Johnson","PG",25,"LAL",77,77,2781,23.2,0.637,0.041,0.516,4.1,14.4,9.7,42.5,1.9,0.5,21.7,20.5,9.5,3.2,12.7,0.22,4.9,0.5,5.4,5.2,504,899,0.561,7,37,0.189,497,862,0.577,0.565,391,464,0.843,90,386,476,968,113,25,305,155,1406,1,0,"Guard"
"501",1985,"Michael Jordan","SG",21,"CHI",82,82,3144,25.8,0.592,0.032,0.459,6.3,13.2,9.8,25.3,3,1.3,13,29.8,10.3,3.7,14,0.213,6.8,1.4,8.2,8.1,837,1625,0.515,9,52,0.173,828,1573,0.526,0.518,630,746,0.845,167,367,534,481,196,69,291,285,2313,0.5,0,"Wing"
"502",1985,"Terry Cummings","PF",23,"MIL",79,78,2722,22.1,0.536,0.001,0.302,10,19.1,14.6,13.5,2.1,1.5,9.9,28.8,5.6,5.1,10.7,0.189,2.6,1.2,3.8,4,759,1532,0.495,0,1,0,759,1531,0.496,0.495,343,463,0.741,244,472,716,228,117,67,190,264,1861,0.5,0,"Big"
"503",1985,"Ralph Sampson","PF",24,"HOU",82,82,3086,17.4,0.533,0.004,0.299,8.2,22.6,15.4,10.4,1.2,3.1,16.1,25.9,1.4,4.8,6.2,0.096,-0.7,1.5,0.8,2.1,753,1499,0.502,0,6,0,753,1493,0.504,0.502,303,448,0.676,227,626,853,224,81,168,326,306,1809,0.5,0,"Big"
"504",1985,"Kareem Abdul-Jabbar","C",37,"LAL",79,79,2630,22.9,0.628,0.001,0.327,7.7,18.2,13.5,13.1,1.1,3.3,12.5,24.3,7.6,3.6,11.2,0.204,3.6,1.3,4.9,4.6,723,1207,0.599,0,1,0,723,1206,0.6,0.599,289,395,0.732,162,460,622,249,63,162,197,238,1735,0.5,0,"Big"
"505",1985,"Sidney Moncrief","PG",27,"MIL",73,72,2734,20.1,0.565,0.028,0.472,6.1,9.8,7.9,20.1,2.1,0.8,11.6,23.6,7.3,3.9,11.2,0.197,3.7,1,4.7,4.6,561,1162,0.483,9,33,0.273,552,1129,0.489,0.487,454,548,0.828,149,242,391,382,117,39,184,197,1585,0.5,0,"Guard"
"506",1984,"Bernard King","SF",27,"NYK",77,76,2667,22.7,0.619,0.003,0.403,5.6,12.3,9,11.1,1.4,0.4,10.7,28.7,8.6,3.5,12.1,0.218,4.4,-0.9,3.6,3.7,795,1391,0.572,0,4,0,795,1387,0.573,0.572,437,561,0.779,123,271,394,164,75,17,197,273,2027,1,0,"Wing"
"507",1984,"Larry Bird","PF",27,"BOS",79,77,3028,24.2,0.552,0.047,0.273,7,22.3,14.9,26.2,2.3,1.3,12.1,26.7,7.9,5.6,13.6,0.215,4.7,3,7.8,7.4,758,1542,0.492,18,73,0.247,740,1469,0.504,0.497,374,421,0.888,181,615,796,520,144,69,237,197,1908,1,1,"Big"
"508",1984,"Isiah Thomas","PG",22,"DET",82,82,3007,20.9,0.52,0.045,0.365,3.5,8.2,5.8,41.5,3.1,0.6,15.4,25.4,5.7,3.4,9.1,0.144,4.2,0,4.3,4.7,669,1448,0.462,22,65,0.338,647,1383,0.468,0.47,388,529,0.733,103,224,327,914,204,33,307,324,1748,1,0,"Guard"
"509",1984,"Kareem Abdul-Jabbar","C",36,"LAL",80,80,2622,21.3,0.608,0.001,0.318,7.8,16.8,12.7,11.5,1,2.9,13.5,25.1,5.9,3.1,8.9,0.163,2.4,0.4,2.8,3.2,716,1238,0.578,0,1,0,716,1237,0.579,0.578,285,394,0.723,169,418,587,211,55,143,221,211,1717,1,0,"Big"
"510",1984,"Magic Johnson","PG",24,"LAL",67,66,2567,22.6,0.628,0.037,0.459,4.7,16.1,10.8,42.5,2.7,1,24.6,19.5,6.7,3.6,10.2,0.191,4.1,1.9,6.1,5.2,441,780,0.565,6,29,0.207,435,751,0.579,0.569,290,358,0.81,99,392,491,875,150,49,306,169,1178,1,0,"Guard"
"511",1984,"Adrian Dantley","SF",27,"UTA",79,79,2984,24.6,0.652,0.003,0.658,6.7,9,7.9,16.2,0.9,0.1,12.4,28.2,13,1.6,14.6,0.235,6.6,-2.2,4.4,4.8,802,1438,0.558,1,4,0.25,801,1434,0.559,0.558,813,946,0.859,179,269,448,310,61,4,263,201,2418,0.5,0,"Wing"
"512",1984,"Julius Erving","SF",33,"PHI",77,77,2683,22.9,0.562,0.016,0.365,8.3,14.1,11.2,19.3,2.5,3,13,27.2,5.6,4.5,10.1,0.18,3.6,2.3,5.9,5.3,678,1324,0.512,7,21,0.333,671,1303,0.515,0.515,364,483,0.754,190,342,532,309,141,139,230,217,1727,0.5,0,"Wing"
"513",1984,"Jim Paxson","SG",26,"POR",81,81,2686,19.5,0.573,0.045,0.31,2.9,4.8,3.8,14.1,2.2,0.2,8.6,24.7,7.5,1.9,9.5,0.17,3.2,-2.1,1.1,2.1,680,1322,0.514,17,59,0.288,663,1263,0.525,0.521,345,410,0.841,68,105,173,251,122,10,142,165,1722,0.5,0,"Wing"
"514",1984,"Sidney Moncrief","SG",26,"MIL",79,79,3075,19.8,0.591,0.016,0.555,8.3,11.1,9.8,17.1,1.7,0.5,13.4,22.2,8.4,4.2,12.7,0.198,3.8,1,4.8,5.3,560,1125,0.498,5,18,0.278,555,1107,0.501,0.5,529,624,0.848,215,313,528,358,108,27,217,204,1654,0.5,0,"Wing"
"515",1984,"Moses Malone","C",28,"PHI",71,71,2613,21.8,0.566,0.004,0.66,15.7,25.3,20.6,5.7,1.3,2.4,15,26.4,5,4.6,9.5,0.175,0.9,-0.2,0.7,1.8,532,1101,0.483,0,4,0,532,1097,0.485,0.483,545,727,0.75,352,598,950,96,71,110,250,188,1609,0.5,0,"Big"
"516",1983,"Moses Malone","C",27,"PHI",78,78,2922,25.1,0.578,0.001,0.604,16.8,25.9,21.6,5.1,1.4,3,13.8,26,9.1,6,15.1,0.248,2.9,0.5,3.4,4,654,1305,0.501,0,1,0,654,1304,0.502,0.501,600,788,0.761,445,749,1194,101,89,157,264,206,1908,1,1,"Big"
"517",1983,"Larry Bird","PF",26,"BOS",79,79,2982,24.1,0.561,0.052,0.282,7,24.2,15.7,22.4,2.3,1.3,12.6,25,8.4,5.6,14,0.225,4.7,2.9,7.6,7.2,747,1481,0.504,22,77,0.286,725,1404,0.516,0.512,351,418,0.84,193,677,870,458,148,71,240,197,1867,1,0,"Big"
"518",1983,"Sidney Moncrief","SG",25,"MIL",76,76,2710,22.6,0.602,0.009,0.522,8.2,9.5,8.9,16.9,2,0.5,12.2,24.7,9.7,3.5,13.2,0.233,5.4,0.3,5.7,5.3,606,1156,0.524,1,10,0.1,605,1146,0.528,0.525,499,604,0.826,192,245,437,300,113,23,197,180,1712,1,0,"Wing"
"519",1983,"Julius Erving","SF",32,"PHI",72,72,2421,23.1,0.566,0.006,0.372,7.9,13.3,10.7,16.5,2.2,3,12.6,25.5,6.8,4.1,10.9,0.217,4,2.4,6.3,5.1,605,1170,0.517,2,7,0.286,603,1163,0.518,0.518,330,435,0.759,173,318,491,263,112,131,196,202,1542,1,0,"Wing"
"520",1983,"Magic Johnson","SG",23,"LAL",79,79,2907,23,0.603,0.023,0.407,8.5,17.1,13,34.4,2.8,0.9,21.5,19,8.8,3.8,12.5,0.207,5.1,2.3,7.4,6.9,511,933,0.548,0,21,0,511,912,0.56,0.548,304,380,0.8,214,469,683,829,176,47,301,200,1326,1,0,"Wing"
"521",1983,"Alex English","SF",29,"DEN",82,82,2988,24.1,0.561,0.006,0.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,8.7,1.6,10.3,0.166,5.3,-0.6,4.7,5,959,1857,0.516,2,12,0.167,957,1845,0.519,0.517,406,490,0.829,263,338,601,397,116,126,263,235,2326,0.5,0,"Wing"
"522",1983,"George Gervin","SG",30,"SAS",78,78,2830,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14,1.4,1.3,12,29.1,7.6,1.8,9.4,0.159,2.7,-1.6,1.1,2.2,757,1553,0.487,12,33,0.364,745,1520,0.49,0.491,517,606,0.853,111,246,357,264,88,67,247,243,2043,0.5,0,"Wing"
"523",1983,"Isiah Thomas","PG",21,"DET",81,81,3093,18.9,0.525,0.081,0.337,3.5,7.7,5.5,30.3,2.9,0.5,15.6,26.1,4.5,3,7.4,0.115,3.1,-0.7,2.4,3.4,725,1537,0.472,36,125,0.288,689,1412,0.488,0.483,368,518,0.71,105,223,328,634,199,29,326,318,1854,0.5,0,"Guard"
"524",1983,"Kareem Abdul-Jabbar","C",35,"LAL",79,79,2554,23.6,0.619,0.002,0.302,7.6,17.6,12.8,10.8,1.1,3.5,12.6,24.6,8,2.9,10.9,0.205,3.6,0.3,3.8,3.8,722,1228,0.588,0,2,0,722,1226,0.589,0.588,278,371,0.749,167,425,592,200,61,170,200,220,1722,0.5,0,"Big"
"525",1983,"Buck Williams","PF",22,"NJN",82,82,2961,18.6,0.611,0.004,0.573,14.1,25,19.6,5.9,1.4,2.2,17.7,18.4,5.5,5.9,11.4,0.185,1.4,1.9,3.3,3.9,536,912,0.588,0,4,0,536,908,0.59,0.588,324,523,0.62,365,662,1027,125,91,110,246,270,1396,0.5,0,"Big"
"526",1982,"George Gervin","SG",29,"SAS",79,79,2817,24.2,0.562,0.018,0.323,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35,8.7,2,10.7,0.182,4.6,-2.9,1.7,2.6,993,1987,0.5,10,36,0.278,983,1951,0.504,0.502,555,642,0.864,138,254,392,187,77,45,210,215,2551,1,0,"Wing"
"527",1982,"Moses Malone","C",26,"HOU",81,81,3398,26.8,0.576,0.003,0.454,17.5,21.2,19.3,6.9,1.1,2.1,11.9,29.9,11.7,3.7,15.4,0.218,5.4,-1.1,4.3,5.4,945,1822,0.519,0,6,0,945,1816,0.52,0.519,630,827,0.762,558,630,1188,142,76,125,294,208,2520,1,1,"Big"
"528",1982,"Julius Erving","SF",31,"PHI",81,81,2789,25.9,0.593,0.008,0.377,9.3,13,11.2,18.1,2.8,2.9,11.4,28.1,8.7,4.6,13.3,0.229,5.6,2.1,7.8,6.9,780,1428,0.546,3,11,0.273,777,1417,0.548,0.547,411,539,0.763,220,337,557,319,161,141,214,229,1974,1,0,"Wing"
"529",1982,"Gus Williams","PG",28,"SEA",80,80,2876,21.8,0.526,0.025,0.274,3.6,5.5,4.6,31,2.9,0.7,9.9,28.5,5.9,4.3,10.2,0.171,4.1,0,4.2,4.5,773,1592,0.486,9,40,0.225,764,1552,0.492,0.488,320,436,0.734,92,152,244,549,172,36,197,163,1875,1,0,"Guard"
"530",1982,"Larry Bird","PF",25,"BOS",77,58,2923,22.6,0.557,0.037,0.269,7.7,23.4,15.8,22.5,2.3,1.2,13.8,25.2,6.8,5.7,12.5,0.205,4.1,3.3,7.5,7,711,1414,0.503,11,52,0.212,700,1362,0.514,0.507,328,380,0.863,200,637,837,447,143,66,254,244,1761,1,0,"Big"
"531",1982,"Alex English","SF",28,"DEN",82,82,3015,22.2,0.596,0.005,0.285,7.7,12,9.9,19.9,1.3,2,13,25.3,8.9,0.6,9.5,0.152,4.9,-0.8,4.1,4.6,855,1553,0.551,0,8,0,855,1545,0.553,0.551,372,443,0.84,210,348,558,433,87,120,261,261,2082,0.5,0,"Wing"
"532",1982,"Bernard King","SF",25,"GSW",79,77,2861,19.8,0.6,0.004,0.382,5.2,12.8,8.9,14.9,1.3,0.4,14.9,25.3,6.6,2.2,8.7,0.147,3.2,-0.6,2.7,3.4,740,1307,0.566,1,5,0.2,739,1302,0.568,0.567,352,499,0.705,140,329,469,282,78,23,267,285,1833,0.5,0,"Wing"
"533",1982,"Robert Parish","C",28,"BOS",80,78,2534,22.6,0.571,0,0.287,12.8,24.5,18.8,8.4,1.3,4.1,13.7,25.5,5,5.1,10,0.19,1.9,2,3.8,3.7,669,1235,0.542,0,0,0,669,1235,0.542,0.542,252,355,0.71,288,578,866,140,68,192,221,267,1590,0.5,0,"Big"
"534",1982,"Sidney Moncrief","SG",24,"MIL",80,80,2980,20.1,0.601,0.013,0.539,8.8,11.6,10.3,18.1,2.2,0.4,13.7,21,8.9,4.5,13.4,0.216,4.2,1.3,5.5,5.6,556,1063,0.523,1,14,0.071,555,1049,0.529,0.524,468,573,0.817,221,313,534,382,138,22,208,206,1581,0.5,0,"Wing"
"535",1982,"Magic Johnson","SG",22,"LAL",78,77,2991,22.9,0.59,0.028,0.418,9.5,17.5,13.7,31,3.2,0.6,18.9,20.1,8.1,4.8,12.9,0.207,5.1,3.2,8.3,7.8,556,1036,0.537,6,29,0.207,550,1007,0.546,0.54,329,433,0.76,252,499,751,743,208,34,286,223,1447,0.5,0,"Wing"
"536",1981,"George Gervin","SG",28,"SAS",82,0,2765,22.9,0.555,0.02,0.359,5.2,11.1,8.2,15.8,1.6,1.1,11.1,32.3,8.1,2.4,10.5,0.182,3.6,-2,1.6,2.5,850,1729,0.492,9,35,0.257,841,1694,0.496,0.494,512,620,0.826,126,293,419,260,94,56,251,212,2221,1,0,"Wing"
"537",1981,"Kareem Abdul-Jabbar","C",33,"LAL",80,0,2976,25.5,0.616,0.001,0.379,7.6,21.5,15,13.6,0.9,4,12.8,26.3,9.6,4.6,14.3,0.23,3.9,1.4,5.3,5.4,836,1457,0.574,0,1,0,836,1456,0.574,0.574,423,552,0.766,197,624,821,272,59,228,249,244,2095,1,0,"Big"
"538",1981,"Julius Erving","SF",30,"PHI",82,0,2874,25.1,0.572,0.012,0.352,10,14.6,12.5,19.8,2.8,2.8,13.1,28.4,7.8,6.1,13.8,0.231,4.9,3.1,8,7.2,794,1524,0.521,4,18,0.222,790,1506,0.525,0.522,422,536,0.787,244,413,657,364,173,147,266,233,2014,1,1,"Wing"
"539",1981,"Larry Bird","PF",24,"BOS",82,82,3239,19.9,0.528,0.049,0.218,7,23.8,15.7,20.4,2.4,1.1,14.9,24.3,4.7,6.1,10.8,0.16,2.1,3,5.1,5.8,719,1503,0.478,20,74,0.27,699,1429,0.489,0.485,283,328,0.863,191,704,895,451,161,63,289,239,1741,1,0,"Big"
"540",1981,"Dennis Johnson","PG",26,"PHO",79,0,2615,17,0.516,0.042,0.411,6.9,8.4,7.7,15.8,2.4,1.3,12.6,24.6,4,4.4,8.4,0.154,1.1,0.9,2,2.6,532,1220,0.436,11,51,0.216,521,1169,0.446,0.441,411,501,0.82,160,203,363,291,136,61,208,244,1486,1,0,"Guard"
"541",1981,"Adrian Dantley","SF",24,"UTA",80,0,3417,24.3,0.622,0.004,0.482,6.5,10.5,8.5,16.3,1.6,0.3,12.5,28.4,12.3,1.3,13.6,0.191,6.4,-1.8,4.6,5.7,909,1627,0.559,2,7,0.286,907,1620,0.56,0.559,632,784,0.806,192,317,509,322,109,18,282,245,2452,0.5,0,"Wing"
"542",1981,"Moses Malone","C",25,"HOU",80,0,3245,25.1,0.585,0.002,0.52,16.1,24.5,20.3,6.6,1.2,2.6,14,27.6,9.5,4.2,13.7,0.202,3.9,-0.2,3.7,4.7,806,1545,0.522,1,3,0.333,805,1542,0.522,0.522,609,804,0.757,474,706,1180,141,83,150,308,223,2222,0.5,0,"Big"
"543",1981,"Otis Birdsong","SG",25,"KCK",71,0,2593,20.3,0.58,0.027,0.348,5.1,5.9,5.5,14.3,1.7,0.4,10.3,26.8,6.2,2,8.2,0.152,3.8,-1.4,2.4,2.8,710,1306,0.544,10,35,0.286,700,1271,0.551,0.547,317,455,0.697,119,139,258,233,93,18,173,172,1747,0.5,0,"Wing"
"544",1981,"Marques Johnson","SF",24,"MIL",76,0,2542,22,0.583,0.008,0.33,10.1,12.4,11.3,19.7,2.1,0.9,12.6,23.3,7.6,3.6,11.2,0.211,5,0.9,5.9,5.1,636,1153,0.552,0,9,0,636,1144,0.556,0.552,269,381,0.706,225,293,518,346,115,41,190,196,1541,0.5,0,"Wing"
"545",1981,"Tiny Archibald","PG",32,"BOS",80,72,2820,14.3,0.582,0.012,0.547,1.5,5.4,3.6,28.5,1.3,0.4,21.8,17.5,4.6,2.3,6.9,0.118,0.4,-1.6,-1.3,0.5,382,766,0.499,0,9,0,382,757,0.505,0.499,342,419,0.816,36,140,176,618,75,18,265,201,1106,0.5,0,"Guard"
"546",1980,"George Gervin","SG",27,"SAS",78,0,2934,24,0.587,0.053,0.306,5.7,8.9,7.3,11,1.6,1.4,10.3,31.7,9.3,1.3,10.6,0.173,4.9,-2.7,2.2,3.1,1024,1940,0.528,32,102,0.314,992,1838,0.54,0.536,505,593,0.852,154,249,403,202,110,79,254,208,2585,1,0,"Wing"
"547",1980,"Julius Erving","SF",29,"PHI",78,0,2812,25.4,0.568,0.012,0.331,8.6,12.9,10.9,21.4,2.8,2.7,13.3,30.3,7.3,5.2,12.5,0.213,5,2.2,7.2,6.5,838,1614,0.519,4,20,0.2,834,1594,0.523,0.52,420,534,0.787,215,361,576,355,170,140,284,208,2100,1,0,"Wing"
"548",1980,"Kareem Abdul-Jabbar","C",32,"LAL",82,0,3143,25.3,0.639,0.001,0.344,7.2,22.2,15.4,16.5,1.2,4.6,15.7,24.1,9.5,5.3,14.8,0.227,4,2.7,6.7,6.8,835,1383,0.604,0,1,0,835,1382,0.604,0.604,364,476,0.765,190,696,886,371,81,280,297,216,2034,1,1,"Big"
"549",1980,"Paul Westphal","SG",29,"PHO",82,0,2665,21.1,0.593,0.071,0.336,1.9,5.7,3.9,24.2,2,0.7,12,25.6,7.7,2.8,10.5,0.189,3.9,-1.6,2.4,2.9,692,1317,0.525,26,93,0.28,666,1224,0.544,0.535,382,443,0.862,46,141,187,416,119,35,207,162,1792,1,0,"Wing"
"550",1980,"Larry Bird","PF",23,"BOS",82,82,2955,20.5,0.538,0.098,0.246,8.3,23.6,16,18.5,2.3,1,14,25.3,5.6,5.6,11.2,0.182,2.7,2.6,5.3,5.4,693,1463,0.474,58,143,0.406,635,1320,0.481,0.494,301,360,0.836,216,636,852,370,143,53,263,279,1745,1,0,"Big"
"551",1980,"Moses Malone","C",24,"HOU",82,0,3140,24.1,0.56,0.004,0.505,19.6,22.3,20.9,7.1,1.2,1.9,13.7,27.6,8.9,3,11.9,0.183,3.9,-1.1,2.8,3.8,778,1549,0.502,0,6,0,778,1543,0.504,0.502,563,783,0.719,573,617,1190,147,80,107,300,210,2119,0.5,0,"Big"
"552",1980,"Gus Williams","PG",26,"SEA",82,0,2969,20.6,0.529,0.023,0.274,4.5,5.3,4.9,20.7,3.2,0.7,9.5,25.2,7.2,4.4,11.6,0.187,3.6,0.5,4.1,4.5,739,1533,0.482,7,36,0.194,732,1497,0.489,0.484,331,420,0.788,127,148,275,397,200,37,181,160,1816,0.5,0,"Guard"
"553",1980,"Marques Johnson","SF",23,"MIL",77,0,2686,22,0.585,0.007,0.29,9,13.7,11.4,15.1,1.7,1.4,11.5,23.9,8,3.5,11.5,0.206,4.4,0.7,5.1,4.8,689,1267,0.544,2,9,0.222,687,1258,0.546,0.545,291,368,0.791,217,349,566,273,100,70,185,173,1671,0.5,0,"Wing"
"554",1980,"Dennis Johnson","SG",25,"SEA",81,0,2937,15.9,0.489,0.043,0.358,6.2,8.7,7.4,16.1,2.3,1.5,12.6,24.2,3,4.4,7.4,0.12,0.6,1.1,1.7,2.8,574,1361,0.422,12,58,0.207,562,1303,0.431,0.426,380,487,0.78,173,241,414,332,144,82,227,267,1540,0.5,0,"Wing"
"555",1980,"Dan Roundfield","PF",26,"ATL",81,0,2588,19.7,0.551,0.004,0.462,12.1,22.7,17.3,11.3,1.9,3.2,16.1,22.8,4,5.1,9.1,0.169,1.6,3,4.6,4.3,502,1007,0.499,0,4,0,502,1003,0.5,0.499,330,465,0.71,293,544,837,184,101,139,233,317,1334,0.5,0,"Big"
"556",1979,"George Gervin","SF",26,"SAS",80,0,2888,23.2,0.591,0,0.326,5.4,9,7.3,11.5,2.1,1.6,12.5,30,8.1,3.2,11.4,0.189,4,-1,3,3.7,947,1749,0.541,0,0,0,947,1749,0.541,0.541,471,570,0.826,142,258,400,219,137,91,286,275,2365,1,0,"Wing"
"557",1979,"Moses Malone","C",23,"HOU",82,0,3390,23.7,0.604,0,0.612,19.2,27.1,23.2,5.9,1.1,1.8,16.2,23.4,10.6,3.5,14.1,0.2,4.3,-0.3,4,5.1,716,1325,0.54,0,0,0,716,1325,0.54,0.54,599,811,0.739,587,857,1444,147,79,119,326,223,2031,1,1,"Big"
"558",1979,"Marques Johnson","SF",22,"MIL",77,0,2779,23.9,0.586,0,0.293,8.4,14.9,11.7,12.3,1.9,1.7,9.2,25.9,9.2,3,12.2,0.211,5.1,0.2,5.3,5.1,820,1491,0.55,0,0,0,820,1491,0.55,0.55,332,437,0.76,212,374,586,234,116,89,170,186,1972,1,0,"Wing"
"559",1979,"Paul Westphal","SG",28,"PHO",81,0,2641,22.6,0.58,0,0.271,1.5,5.1,3.3,29.9,1.9,0.5,12.2,27.8,8.2,2.2,10.4,0.189,4.2,-2.6,1.6,2.4,801,1496,0.535,0,0,0,801,1496,0.535,0.535,339,405,0.837,35,124,159,529,111,26,232,159,1941,1,0,"Wing"
"560",1979,"Elvin Hayes","PF",33,"WSB",82,0,3105,19.1,0.523,0,0.362,10.3,22,16.2,6.3,1.1,3,12.1,23.9,4.5,4.9,9.4,0.146,0.7,1,1.7,2.9,720,1477,0.487,0,0,0,720,1477,0.487,0.487,349,534,0.654,312,682,994,143,75,190,235,308,1789,1,0,"Big"
"561",1979,"World B.","PG",25,"SDC",78,0,2954,22.1,0.552,0,0.523,4.6,6.3,5.4,17.1,1.7,0.6,12.7,29.9,9.4,0.7,10.1,0.164,4.1,-2.7,1.3,2.5,795,1653,0.481,0,0,0,795,1653,0.481,0.481,654,865,0.756,127,174,301,340,111,35,297,253,2244,0.5,0,"Guard"
"562",1979,"Kareem Abdul-Jabbar","C",31,"LAL",80,0,3157,25.5,0.612,0,0.352,7.6,26.7,17.6,18.9,1.1,5,15.3,23.3,8.8,5.6,14.4,0.219,3.9,3.9,7.8,7.8,777,1347,0.577,0,0,0,777,1347,0.577,0.577,349,474,0.736,207,818,1025,431,76,316,282,230,1903,0.5,0,"Big"
"563",1979,"Walter Davis","SF",24,"PHO",79,0,2437,23,0.606,0,0.3,5.1,11.8,8.5,21.1,2.7,0.6,16,29,6.3,3.1,9.4,0.184,4.3,0.1,4.4,3.9,764,1362,0.561,0,0,0,764,1362,0.561,0.561,340,409,0.831,111,262,373,339,147,26,293,250,1868,0.5,0,"Wing"
