"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"769","Jack McMahon","PG",26,"ROC",72,0,1807,251,721,0.348,0,0,0,251,721,0.348,0.348,143,225,0.636,0,0,211,246,0,0,0,179,645,1955,11.1,0.393,0,0.312,0,0,4.8132483837158,20.3167668490063,0,0,0,0,-1.2,1,-0.2,-0.006,0,0,0,0
"770","Carl McNulty","SG",24,"MLH",1,0,14,1,6,0.167,0,0,0,1,6,0.167,0.167,0,0,0,0,0,0,0,0,0,0,1,2,1955,-9.7,0.167,0,0,0,0,5.9998774800078,0,0,0,0,0,-0.1,0,-0.1,-0.357,0,0,0,0
"771","Monk Meineke","PF",24,"FTW",68,0,1026,136,366,0.372,0,0,0,136,366,0.372,0.372,119,170,0.7,0,0,246,64,0,0,0,153,391,1955,12.5,0.444,0,0.464,0,0,12.0500521726743,8.21129453911057,0,0,0,0,0.6,1.2,1.8,0.086,0,0,0,0
"772","Vern Mikkelsen*","PF",26,"MNL",71,0,2559,440,1043,0.422,0,0,0,440,1043,0.422,0.422,447,598,0.747,0,0,722,145,0,0,0,319,1327,1955,20.1,0.508,0,0.573,0,0,12.5800509260065,8.74738269545861,0,0,0,0,7.4,3.6,10.9,0.205,0,0,0,0
"773","Jackie Moore","F",22,"TOT",23,0,376,44,115,0.383,0,0,0,44,115,0.383,0.383,22,47,0.468,0,0,105,20,0,0,0,62,110,1955,0,0.405,0,0.409,0,0,14.7834160739742,5.61382724991261,0,0,0,0,0,0,0,0,0,0,0,0
"774","Red Morrison","C",22,"BOS",71,0,1227,120,284,0.423,0,0,0,120,284,0.423,0.423,72,115,0.626,0,0,451,82,0,0,0,222,312,1955,11.6,0.466,0,0.405,0,0,16.1161181531874,8.57893442980811,0,0,0,0,1,0.8,1.7,0.068,0,0,0,0
"775","Ken Murray","G-F",26,"TOT",66,0,1590,187,535,0.35,0,0,0,187,535,0.35,0.35,98,129,0.76,0,0,179,224,0,0,0,126,472,1955,0,0.399,0,0.241,0,0,14.2393642377515,17.2807485867955,0,0,0,0,0,0,0,0,0,0,0,0
"776","Boris Nachamkin","F",21,"ROC",6,0,59,6,20,0.3,0,0,0,6,20,0.3,0.3,8,13,0.615,0,0,19,3,0,0,0,6,20,1955,12.2,0.389,0,0.65,0,0,16.9000309505637,4.38858276866329,0,0,0,0,-0.1,0,0,-0.01,0,0,0,0
"777","Jim Neal","C",24,"BLB",13,0,194,12,59,0.203,0,0,0,12,59,0.203,0.203,14,21,0.667,0,0,47,9,0,0,0,22,38,1955,0,0.278,0,0.356,0,0,13.3209696332867,6.7938886236951,0,0,0,0,0,0,0,0,0,0,0,0
"778","Jack Nichols","PF",28,"BOS",64,0,1910,249,656,0.38,0,0,0,249,656,0.38,0.38,138,177,0.78,0,0,533,144,0,0,0,238,636,1955,12,0.433,0,0.27,0,0,11.8011923397207,10.395633517867,0,0,0,0,0.6,1,1.6,0.04,0,0,0,0
"779","Wally Osterkorn","SF",26,"SYR",19,0,286,20,97,0.206,0,0,0,20,97,0.206,0.206,16,32,0.5,0,0,70,17,0,0,0,32,56,1955,2.7,0.252,0,0.33,0,0,10.015091582735,7.97107615301771,0,0,0,0,-1.3,0.5,-0.8,-0.133,0,0,0,0
"780","Togo Palazzi","SG",22,"BOS",53,0,504,101,253,0.399,0,0,0,101,253,0.399,0.399,45,60,0.75,0,0,146,30,0,0,0,60,247,1955,15,0.442,0,0.237,0,0,14.5671682162823,10.3056360133719,0,0,0,0,0.3,0.3,0.6,0.053,0,0,0,0
"781","Bob Peterson","PF",23,"NYK",37,0,503,62,169,0.367,0,0,0,62,169,0.367,0.367,30,45,0.667,0,0,154,31,0,0,0,80,154,1955,10.9,0.408,0,0.266,0,0,15.7056924483804,9.43521778602754,0,0,0,0,-0.2,0.5,0.4,0.034,0,0,0,0
"782","Bob Pettit*","PF",22,"MLH",72,0,2659,520,1279,0.407,0,0,0,520,1279,0.407,0.407,426,567,0.751,0,0,994,229,0,0,0,258,1466,1955,24.4,0.48,0,0.443,0,0,19.6191365302283,13.2662086024974,0,0,0,0,6.1,4.6,10.7,0.194,0,0,0,0
"783","Andy Phillip*","PG",32,"FTW",64,0,2332,202,545,0.371,0,0,0,202,545,0.371,0.371,213,308,0.692,0,0,290,491,0,0,0,166,617,1955,15.2,0.453,0,0.565,0,0,5.31851913533284,31.1866982711158,0,0,0,0,2.6,2.9,5.5,0.112,0,0,0,0
"784","Jim Pollard*","SF",32,"MNL",63,0,1960,265,749,0.354,0,0,0,265,749,0.354,0.354,151,186,0.812,0,0,458,160,0,0,0,147,681,1955,13.2,0.41,0,0.248,0,0,11.7583997455138,11.3787022827327,0,0,0,0,-0.5,2.6,2.1,0.052,0,0,0,0
"785","Frank Ramsey*","SF",23,"BOS",64,0,1754,236,592,0.399,0,0,0,236,592,0.399,0.399,243,322,0.755,0,0,402,185,0,0,0,250,715,1955,14.8,0.487,0,0.544,0,0,10.4116967637051,15.0088831154254,0,0,0,0,3.1,0.9,4,0.11,0,0,0,0
"786","George Ratkovicz","PF",32,"MLH",9,0,102,3,19,0.158,0,0,0,3,19,0.158,0.158,10,23,0.435,0,0,17,13,0,0,0,15,16,1955,4.1,0.275,0,1.211,0,0,10.1586614358003,16.819787894608,0,0,0,0,-0.3,0.1,-0.1,-0.065,0,0,0,0
"787","Arnie Risen*","C",30,"ROC",69,0,1970,259,699,0.371,0,0,0,259,699,0.371,0.371,279,375,0.744,0,0,703,112,0,0,0,253,797,1955,17,0.461,0,0.536,0,0,17.1902717226061,7.19231820509681,0,0,0,0,2.3,1.6,3.9,0.095,0,0,0,0
"788","Red Rocha","C",31,"SYR",72,0,2473,295,801,0.368,0,0,0,295,801,0.368,0.368,222,284,0.782,0,0,489,178,0,0,0,242,812,1955,12,0.438,0,0.355,0,0,9.94450657487692,9.57871074914396,0,0,0,0,1.1,3.8,5,0.096,0,0,0,0
"789","Al Roges","G-F",24,"TOT",17,0,201,23,61,0.377,0,0,0,23,61,0.377,0.377,15,24,0.625,0,0,24,19,0,0,0,20,61,1955,0,0.426,0,0.393,0,0,11.0918427955462,8.39684712493002,0,0,0,0,0,0,0,0,0,0,0,0
"790","Dick Rosenthal","SF",25,"FTW",67,0,1406,197,523,0.377,0,0,0,197,523,0.377,0.377,130,181,0.718,0,0,300,153,0,0,0,179,524,1955,13.7,0.435,0,0.346,0,0,10.3411736673642,15.3218566669344,0,0,0,0,0.7,1.7,2.4,0.081,0,0,0,0
"791","Pep Saul","SG",30,"MLH",65,0,1139,96,303,0.317,0,0,0,96,303,0.317,0.317,95,123,0.772,0,0,134,104,0,0,0,126,287,1955,8.1,0.402,0,0.406,0,0,5.0339170202119,11.572853582803,0,0,0,0,-0.3,1.1,0.8,0.032,0,0,0,0
"792","Dolph Schayes*","PF",26,"SYR",72,0,2526,422,1103,0.383,0,0,0,422,1103,0.383,0.383,489,587,0.833,0,0,887,213,0,0,0,247,1333,1955,23,0.49,0,0.532,0,0,17.4156420742594,12.5468543404555,0,0,0,0,6.4,5.7,12,0.229,0,0,0,0
"793","Dick Schnittker","SF",26,"MNL",72,0,1798,226,583,0.388,0,0,0,226,583,0.388,0.388,298,362,0.823,0,0,349,114,0,0,0,231,750,1955,15.4,0.505,0,0.621,0,0,8.82919573920325,7.86194719571172,0,0,0,0,4.2,2.1,6.2,0.166,0,0,0,0
"794","Fred Scolari","PG",32,"BOS",59,0,619,76,249,0.305,0,0,0,76,249,0.305,0.305,39,49,0.796,0,0,77,93,0,0,0,76,191,1955,7.8,0.353,0,0.197,0,0,6.23122422999665,18.176055396158,0,0,0,0,-1,0.3,-0.7,-0.057,0,0,0,0
"795","Frank Selvy","G-F",22,"TOT",71,0,2668,452,1195,0.378,0,0,0,452,1195,0.378,0.378,444,610,0.728,0,0,394,245,0,0,0,230,1348,1955,0,0.461,0,0.51,0,0,10.0260474742618,11.749863668496,0,0,0,0,0,0,0,0,0,0,0,0
"796","Paul Seymour","SG",27,"SYR",72,0,2950,375,1036,0.362,0,0,0,375,1036,0.362,0.362,300,370,0.811,0,0,309,483,0,0,0,137,1050,1955,15.1,0.438,0,0.357,0,0,5.24628118353824,22.8500287830668,0,0,0,0,2.1,4.5,6.7,0.108,0,0,0,0
"797","Chuck Share","C",27,"MLH",69,0,1685,235,577,0.407,0,0,0,235,577,0.407,0.407,351,492,0.713,0,0,684,84,0,0,0,273,821,1955,22,0.517,0,0.853,0,0,18.7750388033642,5.83757415435371,0,0,0,0,5.3,2.9,8.1,0.232,0,0,0,0
"798","Bill Sharman*","SG",28,"BOS",68,0,2453,453,1062,0.427,0,0,0,453,1062,0.427,0.427,347,387,0.897,0,0,302,280,0,0,0,212,1253,1955,17.2,0.508,0,0.364,0,0,5.98769492457736,17.3090428091455,0,0,0,0,6.7,1,7.7,0.15,0,0,0,0
"799","Gene Shue","PG",23,"TOT",62,0,947,100,289,0.346,0,0,0,100,289,0.346,0.346,59,78,0.756,0,0,154,89,0,0,0,64,259,1955,10.2,0.401,0,0.27,0,0,8.54060071843538,12.5351765857094,0,0,0,0,-0.4,0.8,0.4,0.022,0,0,0,0
"800","Connie Simmons","C-F",29,"TOT",36,0,862,137,384,0.357,0,0,0,137,384,0.357,0.357,72,114,0.632,0,0,220,61,0,0,0,109,346,1955,0,0.398,0,0.297,0,0,14.7572674403944,8.18344135535891,0,0,0,0,0,0,0,0,0,0,0,0
"801","Whitey Skoog","SG",28,"MNL",72,0,2365,330,836,0.395,0,0,0,330,836,0.395,0.395,125,155,0.806,0,0,303,251,0,0,0,265,785,1955,11.4,0.434,0,0.185,0,0,5.98330903839049,14.6900093466071,0,0,0,0,1.1,2.6,3.6,0.074,0,0,0,0
"802","Odie Spears","SF",30,"ROC",71,0,1888,226,585,0.386,0,0,0,226,585,0.386,0.386,220,271,0.812,0,0,299,148,0,0,0,252,672,1955,12.4,0.477,0,0.463,0,0,7.38064860922987,10.5621061176846,0,0,0,0,2.8,1,3.8,0.096,0,0,0,0
"803","Art Spoelstra","C",22,"ROC",70,0,1127,159,399,0.398,0,0,0,159,399,0.398,0.398,108,156,0.692,0,0,285,58,0,0,0,170,426,1955,12.9,0.455,0,0.391,0,0,12.9679432051194,6.97055051153185,0,0,0,0,1,0.7,1.7,0.074,0,0,0,0
"804","Don Sunderlage","SG",25,"MNL",45,0,404,33,133,0.248,0,0,0,33,133,0.248,0.248,48,73,0.658,0,0,56,37,0,0,0,57,114,1955,6,0.345,0,0.549,0,0,6.39533266298811,12.0007944776743,0,0,0,0,-0.8,0.4,-0.3,-0.038,0,0,0,0
"805","Jim Tucker","PF",22,"SYR",20,0,287,39,116,0.336,0,0,0,39,116,0.336,0.336,27,38,0.711,0,0,97,12,0,0,0,50,105,1955,11.2,0.396,0,0.328,0,0,15.9100445528603,6.45646237059276,0,0,0,0,-0.3,0.6,0.3,0.053,0,0,0,0
"806","Jack Turner","SF",24,"NYK",65,0,922,111,308,0.36,0,0,0,111,308,0.36,0.36,60,76,0.789,0,0,154,77,0,0,0,76,282,1955,10.5,0.413,0,0.247,0,0,8.45063358008858,11.2335631340806,0,0,0,0,-0.1,0.8,0.6,0.032,0,0,0,0
"807","Paul Walther","SG",27,"FTW",68,0,820,56,161,0.348,0,0,0,56,161,0.348,0.348,54,88,0.614,0,0,155,131,0,0,0,115,166,1955,10.8,0.416,0,0.547,0,0,10.9039040910236,19.7656367016052,0,0,0,0,0.2,1.1,1.3,0.074,0,0,0,0
"808","Bobby Wanzer*","SG",33,"ROC",72,0,2376,324,820,0.395,0,0,0,324,820,0.395,0.395,294,374,0.786,0,0,374,247,0,0,0,163,942,1955,16,0.478,0,0.456,0,0,7.1548590885775,15.3149154620449,0,0,0,0,4,1.4,5.4,0.109,0,0,0,0
"809","Bobby Watson","G",24,"TOT",63,0,702,72,223,0.323,0,0,0,72,223,0.323,0.323,31,45,0.689,0,0,87,79,0,0,0,67,175,1955,0,0.36,0,0.202,0,0,9.89392303029993,12.6944529989827,0,0,0,0,0,0,0,0,0,0,0,0
"810","Skippy Whitaker","PG",24,"BOS",3,0,15,1,6,0.167,0,0,0,1,6,0.167,0.167,0,0,0,0,0,1,1,0,0,0,4,2,1955,-8.7,0.167,0,0,0,0,6.56060479982923,0,0,0,0,0,-0.1,0,-0.1,-0.283,0,0,0,0
"811","George Yardley*","SF",26,"FTW",60,0,2150,363,869,0.418,0,0,0,363,869,0.418,0.418,310,416,0.745,0,0,594,126,0,0,0,205,1036,1955,18.9,0.492,0,0.479,0,0,13.3395061841499,7.73929855044269,0,0,0,0,4.9,2.7,7.6,0.17,0,0,0,0
"812","Max Zaslofsky","SG",29,"FTW",70,0,1862,269,821,0.328,0,0,0,269,821,0.328,0.328,247,352,0.702,0,0,191,203,0,0,0,130,785,1955,11.9,0.402,0,0.429,0,0,4.80208374247177,16.2480072216249,0,0,0,0,-1.1,1.7,0.6,0.014,0,0,0,0
"813","Zeke Zawoluk","PF",24,"PHW",67,0,1117,138,375,0.368,0,0,0,138,375,0.368,0.368,155,199,0.779,0,0,256,87,0,0,0,147,431,1955,14.1,0.466,0,0.531,0,0,11.6239608005438,10.4090812544906,0,0,0,0,1.4,1.1,2.5,0.11,0,0,0,0
"814","Paul Arizin*","SF",27,"PHW",72,0,2724,617,1378,0.448,0,0,0,617,1378,0.448,0.448,507,626,0.81,0,0,539,189,0,0,0,282,1741,1956,21.3,0.526,0,0.454,0,0,8.7903732339896,11.1188397465189,0,0,0,0,10.2,2,12.2,0.214,0,0,0,0
"815","Jesse Arnelle","PF",22,"FTW",31,0,409,52,164,0.317,0,0,0,52,164,0.317,0.317,43,69,0.623,0,0,170,18,0,0,0,60,147,1956,12.6,0.378,0,0.421,0,0,21.3239200188456,7.76106184522572,0,0,0,0,-0.6,0.6,0,-0.001,0,0,0,0
"816","Dick Atha","SG",24,"NYK",25,0,288,36,88,0.409,0,0,0,36,88,0.409,0.409,21,27,0.778,0,0,42,32,0,0,0,39,93,1956,11.4,0.466,0,0.307,0,0,7.23570267097736,14.7775220207808,0,0,0,0,0.3,0.2,0.5,0.076,0,0,0,0
"817","Jim Baechtold","SF",28,"NYK",70,0,1738,268,695,0.386,0,0,0,268,695,0.386,0.386,233,291,0.801,0,0,220,163,0,0,0,156,769,1956,14.2,0.467,0,0.419,0,0,5.79270614564475,13.7703992552078,0,0,0,0,2.3,0.8,3.2,0.088,0,0,0,0
"818","Ernie Barrett","SG",26,"BOS",72,0,1451,207,533,0.388,0,0,0,207,533,0.388,0.388,93,118,0.788,0,0,243,174,0,0,0,184,507,1956,11.2,0.433,0,0.221,0,0,8.16549139908379,16.3964745219306,0,0,0,0,0.5,1,1.5,0.051,0,0,0,0
"819","Ernie Beck","SG",24,"PHW",67,0,1007,136,351,0.387,0,0,0,136,351,0.387,0.387,76,106,0.717,0,0,196,79,0,0,0,86,348,1956,11.7,0.438,0,0.302,0,0,9.75514923104306,10.5698838781256,0,0,0,0,0.4,0.8,1.1,0.053,0,0,0,0
"820","Don Bielke","C",23,"FTW",7,0,38,5,9,0.556,0,0,0,5,9,0.556,0.556,4,7,0.571,0,0,9,1,0,0,0,9,14,1956,12.2,0.579,0,0.778,0,0,12.8758615859694,5.20813791782263,0,0,0,0,0.1,0,0.2,0.198,0,0,0,0
"821","Carl Braun*","SG",28,"NYK",72,0,2316,396,1064,0.372,0,0,0,396,1064,0.372,0.372,320,382,0.838,0,0,259,298,0,0,0,215,1112,1956,15.2,0.451,0,0.359,0,0,5.63954433987603,19.406790480453,0,0,0,0,2.4,1.2,3.6,0.075,0,0,0,0
"822","Frankie Brian","PG",32,"FTW",37,0,680,78,263,0.297,0,0,0,78,263,0.297,0.297,72,88,0.818,0,0,88,74,0,0,0,62,228,1956,9.4,0.378,0,0.335,0,0,4.70653260196678,14.413380395114,0,0,0,0,-0.8,0.6,-0.2,-0.016,0,0,0,0
"823","Nat Clifton*","PF",33,"NYK",64,0,1537,213,541,0.394,0,0,0,213,541,0.394,0.394,135,191,0.707,0,0,386,151,0,0,0,189,561,1956,13.9,0.449,0,0.353,0,0,11.9900462257249,13.9602897873037,0,0,0,0,1.1,1,2.1,0.067,0,0,0,0
"824","Jack Coleman","PF",31,"TOT",75,0,2738,390,946,0.412,0,0,0,390,946,0.412,0.412,177,249,0.711,0,0,688,294,0,0,0,242,957,1956,15.1,0.453,0,0.263,0,0,12.0009095206088,14.8891916729473,0,0,0,0,2.2,4.1,6.4,0.112,0,0,0,0
"825","Ed Conlin","SF",22,"SYR",66,0,1423,211,574,0.368,0,0,0,211,574,0.368,0.368,121,178,0.68,0,0,326,145,0,0,0,121,543,1956,13.8,0.416,0,0.31,0,0,11.138612006356,14.4855708840405,0,0,0,0,-0.2,2.2,2,0.068,0,0,0,0
"826","Chuck Cooper*","SF",29,"TOT",67,0,1144,101,308,0.328,0,0,0,101,308,0.328,0.328,100,133,0.752,0,0,239,89,0,0,0,140,302,1956,9.3,0.412,0,0.432,0,0,10.677068656816,9.66944898233922,0,0,0,0,-0.2,1.3,1.1,0.045,0,0,0,0
"827","Bob Cousy*","PG",27,"BOS",72,0,2767,440,1223,0.36,0,0,0,440,1223,0.36,0.36,476,564,0.844,0,0,492,642,0,0,0,206,1356,1956,20.2,0.461,0,0.461,0,0,7.05084646638981,35.0999411377018,0,0,0,0,4.3,2.6,6.8,0.119,0,0,0,0
"828","Red Davis","C",23,"ROC",3,0,16,0,6,0,0,0,0,0,6,0,0,2,2,1,0,0,4,1,0,0,0,2,2,1956,-3.3,0.145,0,0.333,0,0,4.15835891772305,6.97205152171578,0,0,0,0,-0.1,0,-0.1,-0.288,0,0,0,0
"829","Walt Davis","PF",25,"PHW",70,0,1097,123,333,0.369,0,0,0,123,333,0.369,0.369,77,112,0.688,0,0,276,56,0,0,0,230,323,1956,7.7,0.422,0,0.336,0,0,10.9960756867076,6.60883941511329,0,0,0,0,0,0.9,0.8,0.036,0,0,0,0
"830","George Dempsey","PG",26,"PHW",72,0,1444,126,265,0.475,0,0,0,126,265,0.475,0.475,88,139,0.633,0,0,264,205,0,0,0,146,340,1956,12.8,0.521,0,0.525,0,0,9.42171307145271,19.0670905385095,0,0,0,0,2.3,1.2,3.5,0.117,0,0,0,0
"831","Corky Devlin","SG",24,"FTW",69,0,1535,200,541,0.37,0,0,0,200,541,0.37,0.37,146,192,0.76,0,0,171,138,0,0,0,119,546,1956,11.3,0.436,0,0.355,0,0,4.57756849763848,12.3962805554463,0,0,0,0,0.6,1.2,1.8,0.057,0,0,0,0
"832","Walter Dukes","C",25,"NYK",60,0,1290,149,370,0.403,0,0,0,149,370,0.403,0.403,167,236,0.708,0,0,443,39,0,0,0,211,465,1956,13.8,0.491,0,0.638,0,0,16.5874388922916,1.90838498800988,0,0,0,0,1.9,0.9,2.8,0.104,0,0,0,0
"833","Dick Farley","SG",23,"SYR",72,0,1429,168,451,0.373,0,0,0,168,451,0.373,0.373,143,207,0.691,0,0,165,151,0,0,0,154,479,1956,10.8,0.442,0,0.459,0,0,4.66943097234261,14.1489623839932,0,0,0,0,0.8,1.7,2.5,0.083,0,0,0,0
"834","Ron Feiereisel","G",24,"MNL",10,0,59,8,28,0.286,0,0,0,8,28,0.286,0.286,14,16,0.875,0,0,6,6,0,0,0,9,30,1956,12.2,0.428,0,0.571,0,0,9.02155033062299,13.7583637591354,0,0,0,0,0,0,0,0.04,0,0,0,0
"835","Ray Felix","C",25,"NYK",72,0,1702,277,668,0.415,0,0,0,277,668,0.415,0.415,331,469,0.706,0,0,623,47,0,0,0,293,885,1956,18.6,0.506,0,0.702,0,0,16.9240361131241,2.65658711123315,0,0,0,0,4.3,1.2,5.5,0.155,0,0,0,0
"836","Al Ferrari","SF",22,"STL",68,0,1611,191,534,0.358,0,0,0,191,534,0.358,0.358,164,236,0.695,0,0,186,163,0,0,0,192,546,1956,9.9,0.428,0,0.442,0,0,4.965892805137,13.6760587790211,0,0,0,0,0.4,1.6,1.9,0.057,0,0,0,0
"837","Ed Fleming","SG",22,"ROC",71,0,2028,306,824,0.371,0,0,0,306,824,0.371,0.371,277,372,0.745,0,0,489,197,0,0,0,178,889,1956,16.4,0.45,0,0.451,0,0,11.2757039450712,13.9009464915372,0,0,0,0,1.8,3.2,5,0.118,0,0,0,0
"838","Larry Foust","C",27,"FTW",72,0,2024,367,821,0.447,0,0,0,367,821,0.447,0.447,432,555,0.778,0,0,648,127,0,0,0,263,1166,1956,23.8,0.547,0,0.676,0,0,14.8477253923352,9.20679383101364,0,0,0,0,8.6,2.6,11.1,0.264,0,0,0,0
"839","Harry Gallatin*","SF",28,"NYK",72,0,2378,322,834,0.386,0,0,0,322,834,0.386,0.386,358,455,0.787,0,0,740,168,0,0,0,220,1002,1956,17.5,0.484,0,0.546,0,0,15.3253620825953,9.98674714466319,0,0,0,0,4,1.7,5.6,0.114,0,0,0,0
"840","Dick Garmaker","SG",23,"MNL",68,0,870,138,373,0.37,0,0,0,138,373,0.37,0.37,112,139,0.806,0,0,132,104,0,0,0,127,388,1956,13.6,0.447,0,0.373,0,0,7.19199275529903,16.2947507407487,0,0,0,0,0.7,0.6,1.3,0.072,0,0,0,0
"841","Jack George","PG",27,"PHW",72,0,2840,352,940,0.374,0,0,0,352,940,0.374,0.374,296,391,0.757,0,0,313,457,0,0,0,202,1000,1956,13.6,0.45,0,0.416,0,0,5.16551929369511,22.3103392416281,0,0,0,0,2.5,2.1,4.6,0.077,0,0,0,0
"842","Tom Gola*","SG",23,"PHW",68,0,2346,244,592,0.412,0,0,0,244,592,0.412,0.412,244,333,0.733,0,0,616,404,0,0,0,272,732,1956,16.7,0.496,0,0.563,0,0,11.9781273290672,24.2973195648389,0,0,0,0,4,2.5,6.5,0.132,0,0,0,0
"843","Joe Graboski","PF",26,"PHW",72,0,2375,397,1075,0.369,0,0,0,397,1075,0.369,0.369,240,340,0.706,0,0,642,190,0,0,0,272,1034,1956,13.8,0.422,0,0.316,0,0,12.6141200883477,11.4492348416484,0,0,0,0,-0.2,2.1,2,0.04,0,0,0,0
"844","Alex Hannum*","PF",32,"STL",71,0,1480,146,453,0.322,0,0,0,146,453,0.322,0.322,93,154,0.604,0,0,344,157,0,0,0,271,385,1956,7.9,0.37,0,0.34,0,0,9.4579960426893,13.795266962987,0,0,0,0,-1.6,2,0.4,0.012,0,0,0,0
"845","Chris Harris","SG",22,"TOT",41,0,420,37,149,0.248,0,0,0,37,149,0.248,0.248,27,45,0.6,0,0,44,44,0,0,0,43,101,1956,3.7,0.299,0,0.302,0,0,4.69537277354431,12.725296274012,0,0,0,0,-1.3,0.4,-0.8,-0.095,0,0,0,0
"846","Bob Harrison","PG",28,"STL",72,0,2219,260,725,0.359,0,0,0,260,725,0.359,0.359,97,146,0.664,0,0,195,277,0,0,0,246,617,1956,8,0.391,0,0.201,0,0,4.32869631028589,16.8223290229114,0,0,0,0,-1.3,2.2,0.9,0.019,0,0,0,0
"847","Dick Hemric","PF",22,"BOS",71,0,1329,161,400,0.403,0,0,0,161,400,0.403,0.403,177,273,0.648,0,0,399,60,0,0,0,142,499,1956,13.8,0.48,0,0.683,0,0,14.912604429457,4.74059253477557,0,0,0,0,1.7,1.1,2.7,0.099,0,0,0,0
"848","Larry Hennessy","SG",26,"PHW",53,0,444,85,247,0.344,0,0,0,85,247,0.344,0.344,26,32,0.813,0,0,49,46,0,0,0,37,196,1956,9.5,0.375,0,0.13,0,0,5.0953284861774,14.1532205974813,0,0,0,0,-0.8,0.3,-0.5,-0.054,0,0,0,0
"849","Lew Hitch","PF",26,"MNL",69,0,1129,94,235,0.4,0,0,0,94,235,0.4,0.4,100,132,0.758,0,0,283,77,0,0,0,85,288,1956,12.6,0.491,0,0.562,0,0,13.6641605309071,8.68480409788375,0,0,0,0,1.3,0.8,2.2,0.092,0,0,0,0
"850","Jim Holstein","F-G",25,"TOT",27,0,352,24,89,0.27,0,0,0,24,89,0.27,0.27,24,37,0.649,0,0,76,38,0,0,0,51,72,1956,0,0.342,0,0.416,0,0,12.5417947322397,11.2511935574284,0,0,0,0,0,0,0,0,0,0,0,0
"851","Johnny Horan","F",23,"TOT",19,0,93,12,42,0.286,0,0,0,12,42,0.286,0.286,10,11,0.909,0,0,10,2,0,0,0,21,34,1956,1.9,0.363,0,0.262,0,0,6.25569938203156,4.18337475807838,0,0,0,0,-0.2,0,-0.1,-0.075,0,0,0,0
"852","Bob Houbregs*","C",23,"FTW",70,0,1535,247,575,0.43,0,0,0,247,575,0.43,0.43,283,383,0.739,0,0,414,159,0,0,0,147,777,1956,22,0.523,0,0.666,0,0,12.9479427574788,16.1246488534361,0,0,0,0,4.9,1.9,6.9,0.214,0,0,0,0
"853","Mel Hutchins","PF",27,"FTW",66,0,2240,325,764,0.425,0,0,0,325,764,0.425,0.425,142,221,0.643,0,0,496,180,0,0,0,166,792,1956,14.4,0.46,0,0.289,0,0,11.2793416894309,11.3073196351386,0,0,0,0,2.1,2.4,4.4,0.095,0,0,0,0
"854","Neil Johnston*","C",26,"PHW",70,0,2594,499,1092,0.457,0,0,0,499,1092,0.457,0.457,549,685,0.801,0,0,872,225,0,0,0,251,1547,1956,25.1,0.555,0,0.627,0,0,17.0074078780307,13.332359924576,0,0,0,0,11.2,2.7,13.9,0.258,0,0,0,0
"855","Ed Kalafat","SF",23,"MNL",72,0,1639,194,540,0.359,0,0,0,194,540,0.359,0.359,186,252,0.738,0,0,440,130,0,0,0,236,574,1956,12.6,0.441,0,0.467,0,0,12.2061873583609,10.5114259324158,0,0,0,0,0.8,1.3,2.1,0.062,0,0,0,0
"856","Billy Kenville","PG",25,"SYR",72,0,1278,170,448,0.379,0,0,0,170,448,0.379,0.379,195,257,0.759,0,0,215,159,0,0,0,132,535,1956,16,0.477,0,0.574,0,0,7.31070086156873,17.5750924812555,0,0,0,0,2.1,1.8,3.9,0.148,0,0,0,0
"857","Red Kerr","C",23,"SYR",72,0,2114,377,935,0.403,0,0,0,377,935,0.403,0.403,207,316,0.655,0,0,607,84,0,0,0,168,961,1956,15.7,0.447,0,0.338,0,0,13.7553208318281,4.89875830150911,0,0,0,0,1.4,3.3,4.6,0.105,0,0,0,0
"858","George King","PG",27,"SYR",72,0,2343,284,763,0.372,0,0,0,284,763,0.372,0.372,176,275,0.64,0,0,250,410,0,0,0,150,744,1956,13.1,0.421,0,0.36,0,0,4.70589550625836,25.1139508831755,0,0,0,0,0.5,3.3,3.8,0.078,0,0,0,0
"859","Earl Lloyd*","SF",27,"SYR",72,0,1837,213,636,0.335,0,0,0,213,636,0.335,0.335,186,241,0.772,0,0,492,116,0,0,0,267,612,1956,10.8,0.412,0,0.379,0,0,11.7133301506499,8.04740831965295,0,0,0,0,-0.5,2.9,2.4,0.062,0,0,0,0
"860","Jim Loscutoff","SF",25,"BOS",71,0,1582,226,628,0.36,0,0,0,226,628,0.36,0.36,139,207,0.671,0,0,622,65,0,0,0,213,591,1956,12.7,0.411,0,0.33,0,0,16.8986972168357,4.85798202483067,0,0,0,0,-0.6,1.5,0.9,0.026,0,0,0,0
"861","Clyde Lovellette*","C",26,"MNL",71,0,2518,594,1370,0.434,0,0,0,594,1370,0.434,0.434,338,469,0.721,0,0,992,164,0,0,0,245,1526,1956,23.5,0.484,0,0.342,0,0,19.9414804782508,9.86033724095052,0,0,0,0,5.6,2.5,8.1,0.155,0,0,0,0
