"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"803","Paul Griffin","PF",23,"NOJ",81,0,1645,140,256,0.547,0,0,0,140,256,0.547,0.547,145,201,0.721,167,328,495,167,50,43,140,241,425,1977,13.5,0.617,0,0.785,10,19,14.6,12.9,1.4,1.3,28.1245276020017,12.1397837380601,1.9,2.2,4.1,0.119,-0.8,1.4,0.5,1.1
"804","Bob Gross","SF",23,"POR",82,0,2232,376,711,0.529,0,0,0,376,711,0.529,0.529,183,215,0.851,173,221,394,242,107,57,154,255,935,1977,16.2,0.58,0,0.302,8.1,10,9.1,14.5,2.1,1.4,16.2841946280382,16.3074653910283,4.9,2.5,7.4,0.159,2.2,0.7,3,2.8
"805","Rudy Hackett","PF",23,"TOT",6,0,46,3,10,0.3,0,0,0,3,10,0.3,0.3,8,14,0.571,4,9,13,3,0,1,8,8,14,1977,8.9,0.433,0,1.4,8.3,19.8,13.9,8,0,1.1,39.099600594802,21.0511764264366,-0.1,0,0,-0.024,-4.2,-0.2,-4.4,-0.1
"806","Glenn Hansen","SG",24,"KCK",41,0,289,67,155,0.432,0,0,0,67,155,0.432,0.432,23,32,0.719,28,31,59,25,13,3,23,44,157,1977,15.3,0.464,0,0.206,9.7,11.5,10.6,13,2,0.6,12.2252735681693,26.2871730909565,0.1,0.3,0.4,0.063,-1.1,-1.1,-2.2,0
"807","John Havlicek*","SF",36,"BOS",79,0,2913,580,1283,0.452,0,0,0,580,1283,0.452,0.452,235,288,0.816,109,273,382,400,84,18,195,208,1395,1977,14.7,0.495,0,0.224,3.7,9.1,6.4,20.4,1.3,0.3,12.4058066971516,22.1823947227119,3.3,2.8,6.1,0.1,0.5,0,0.6,1.9
"808","Steve Hawes","PF",26,"ATL",44,0,945,147,305,0.482,0,0,0,147,305,0.482,0.482,67,88,0.761,78,183,261,63,36,24,66,141,361,1977,14.2,0.525,0,0.289,8.6,21,14.7,9.9,1.7,1.4,15.4334549768609,17.1898343017897,0.8,1,1.9,0.095,-0.7,0.6,-0.1,0.5
"809","Bubbles Hawkins","SG",22,"NYN",52,0,1481,406,909,0.447,0,0,0,406,909,0.447,0.447,194,282,0.688,67,87,154,93,77,26,129,163,1006,1977,18.2,0.487,0,0.31,4.4,6.3,5.3,12.3,2.4,1,11.6775789894723,32.9420121148847,0.5,1.4,1.9,0.063,0.9,-0.4,0.5,0.9
"810","Elvin Hayes*","PF",31,"WSB",82,0,3364,760,1516,0.501,0,0,0,760,1516,0.501,0.501,422,614,0.687,289,740,1029,158,87,220,243,312,1942,1977,19.8,0.544,0,0.405,9,22.1,15.7,7.1,1.2,3.3,12.0200296014802,23.2729216292443,6.6,5.5,12.1,0.173,2.1,0.8,2.8,4.1
"811","Spencer Haywood*","PF",27,"NYK",31,0,1021,202,449,0.45,0,0,0,202,449,0.45,0.45,109,131,0.832,77,203,280,50,14,29,64,72,513,1977,15.6,0.506,0,0.292,8.1,20.4,14.4,6.7,0.6,1.5,8.46873333599664,22.2462323088374,1.1,1,2.1,0.096,0.6,-1.2,-0.6,0.4
"812","Gar Heard","PF",28,"PHO",46,0,1363,173,457,0.379,0,0,0,173,457,0.379,0.379,100,138,0.725,120,320,440,89,55,55,105,139,446,1977,12.6,0.431,0,0.302,9.5,25.2,17.4,8.9,1.8,2.2,16.3095480033603,18.7808515694016,-0.8,2.5,1.7,0.062,-2,0.7,-1.3,0.2
"813","Tom Henderson","PG",25,"TOT",87,0,2791,371,826,0.449,0,0,0,371,826,0.449,0.449,233,313,0.744,43,196,239,598,138,17,226,148,975,1977,15,0.506,0,0.379,1.6,7.4,4.5,29.7,2.3,0.3,18.1337148577987,18.0036576673239,2.5,2.2,4.7,0.08,0.6,-0.1,0.5,1.8
"814","Phil Hicks","SF",24,"TOT",37,0,262,41,89,0.461,0,0,0,41,89,0.461,0.461,11,13,0.846,26,40,66,24,8,0,16,37,93,1977,13.2,0.491,0,0.146,10.2,16.1,13.1,13.7,1.5,0,14.8448242620227,17.9575784520292,0.2,0.3,0.5,0.093,-1.6,0,-1.6,0.1
"815","Armond Hill","PG",23,"ATL",81,0,1825,175,439,0.399,0,0,0,175,439,0.399,0.399,139,174,0.799,39,104,143,403,85,6,182,245,489,1977,11.9,0.474,0,0.396,2.2,6.2,4.2,30,2.1,0.2,24.1075222530302,17.0556649968996,-0.1,1,0.8,0.022,-2.2,-0.6,-2.8,-0.4
"816","Darnell Hillman","C",27,"IND",82,0,2302,359,811,0.443,0,0,0,359,811,0.443,0.443,161,244,0.66,228,465,693,166,95,106,180,353,879,1977,14.1,0.479,0,0.301,9.4,20.1,14.6,9.8,1.8,2.4,16.1099861628375,18.0018441413498,1,2.8,3.8,0.079,-1.6,0.3,-1.3,0.4
"817","Wilbur Holland","SG",25,"CHI",79,0,2453,509,1120,0.454,0,0,0,509,1120,0.454,0.454,158,192,0.823,78,175,253,253,169,16,153,201,1176,1977,15.6,0.488,0,0.171,3.3,7.5,5.4,16.8,3.3,0.4,11.3938869482926,22.0888933749961,2.4,3.6,5.9,0.116,-0.3,1.6,1.3,2
"818","Lionel Hollins","PG",23,"POR",76,0,2224,452,1046,0.432,0,0,0,452,1046,0.432,0.432,215,287,0.749,52,158,210,313,166,38,215,265,1119,1977,15.6,0.477,0,0.274,2.4,7.2,4.9,19.7,3.3,0.9,15.7819890340898,24.2119769788913,1.1,2.9,4,0.086,-0.7,0.8,0.1,1.2
"819","Mo Howard","SG",22,"TOT",32,0,345,64,132,0.485,0,0,0,64,132,0.485,0.485,24,35,0.686,17,22,39,42,17,8,25,51,152,1977,14.5,0.516,0,0.265,4.8,6.2,5.5,17.9,2.2,1.2,14.2929320293114,20.9323911336683,0.3,0.3,0.6,0.084,-1.7,0.7,-1,0.2
"820","Lou Hudson","SG",32,"ATL",58,0,1745,413,905,0.456,0,0,0,413,905,0.456,0.456,142,169,0.84,48,81,129,155,67,19,112,160,968,1977,14.7,0.494,0,0.187,2.9,5,3.9,14.9,1.8,0.6,10.5087369902656,24.4671594806861,1.9,0.8,2.7,0.074,0.2,-0.9,-0.6,0.6
"821","Kim Hughes","C",24,"NYN",81,0,2081,151,354,0.427,0,0,0,151,354,0.427,0.427,19,69,0.275,189,375,564,98,122,119,120,308,321,1977,9.8,0.418,0,0.195,8.8,19.2,13.7,6.6,2.7,3.2,24.4008725301575,9.64627940765729,-1.4,3.7,2.3,0.053,-3.4,2.6,-0.8,0.6
"822","Dan Issel*","C",28,"DEN",79,0,2507,660,1282,0.515,0,0,0,660,1282,0.515,0.515,445,558,0.797,211,485,696,177,91,29,217,246,1765,1977,21.2,0.578,0,0.435,8.8,19.3,14.2,11,1.6,0.6,12.3261936015042,26.4076890225031,7.1,3.8,10.9,0.208,3.1,-0.4,2.7,3
"823","Phil Jackson*","PF",31,"NYK",76,0,1033,102,232,0.44,0,0,0,102,232,0.44,0.44,51,71,0.718,75,154,229,85,33,18,81,184,255,1977,9.4,0.484,0,0.306,7.8,15.3,11.6,9.9,1.4,0.9,22.2013298770815,14.0031068000188,-0.1,1,0.9,0.043,-2.9,0.6,-2.3,-0.1
"824","Aaron James","SF",24,"NOJ",52,0,1059,238,486,0.49,0,0,0,238,486,0.49,0.49,89,114,0.781,56,130,186,55,20,5,70,127,565,1977,14.4,0.527,0,0.235,5.2,11.7,8.5,8,0.8,0.2,10.6330291783771,22.7506638301005,1.3,0.8,2.1,0.095,-0.4,-1.3,-1.7,0.1
"825","Charles Johnson","PG",27,"GSW",79,0,1196,255,583,0.437,0,0,0,255,583,0.437,0.437,49,69,0.71,50,91,141,91,77,7,70,134,559,1977,12.6,0.456,0,0.118,4.2,7.7,6,10.4,2.9,0.3,10.6257006833003,22.0505079589313,0.3,1.2,1.4,0.056,-2.1,0,-2.1,0
"826","Dennis Johnson*","SG",22,"SEA",81,0,1667,285,566,0.504,0,0,0,285,566,0.504,0.504,179,287,0.624,161,141,302,123,123,57,136,221,749,1977,16.7,0.541,0,0.507,9.5,9.1,9.3,10.6,3.3,1.8,16.4374874529728,19.5496159898316,2.2,2.3,4.5,0.13,1,1.7,2.6,2
"827","George Johnson","C",28,"TOT",78,0,1652,198,429,0.462,0,0,0,198,429,0.462,0.462,71,98,0.724,204,407,611,104,37,177,118,246,467,1977,14.4,0.495,0,0.228,12.4,25,18.7,8.3,1,5.4,19.4283827383551,13.6348446846894,0.9,2.6,3.5,0.102,-1.2,1.8,0.6,1.1
"828","John Johnson","SF",29,"HOU",79,0,1738,319,696,0.458,0,0,0,319,696,0.458,0.458,94,132,0.712,75,191,266,163,47,24,96,199,732,1977,13,0.485,0,0.19,4.9,11.6,8.4,13.2,1.3,0.7,11.7371917569605,19.7743759430807,1.6,0.7,2.3,0.064,-0.2,-0.9,-1.2,0.4
"829","Mickey Johnson","PF",24,"CHI",81,0,2847,538,1205,0.446,0,0,0,538,1205,0.446,0.446,324,407,0.796,297,531,828,195,103,64,203,315,1400,1977,17.6,0.506,0,0.338,10.7,19.6,15.1,10.8,1.7,1.3,13.1195466822406,22.2650610661133,3.9,4.5,8.5,0.143,0.7,0.2,0.8,2
"830","Ollie Johnson","SF",27,"KCK",81,0,1386,218,446,0.489,0,0,0,218,446,0.489,0.489,101,115,0.878,68,144,212,105,43,21,82,169,537,1977,12.6,0.541,0,0.258,4.9,11.2,7.9,10.2,1.4,0.8,14.1344727772732,15.9780417794146,1.9,1.1,2.9,0.102,-0.4,-0.4,-0.7,0.4
"831","Bobby Jones*","PF",25,"DEN",82,0,2419,501,879,0.57,0,0,0,501,879,0.57,0.57,236,329,0.717,174,504,678,264,186,162,200,238,1238,1977,21.1,0.605,0,0.374,7.5,20.8,14.3,15.6,3.3,3.4,16.8304293982859,18.0351134260543,5.5,5.5,11,0.219,3.3,3.6,7,5.5
"832","Caldwell Jones","C",26,"PHI",82,0,2023,215,424,0.507,0,0,0,215,424,0.507,0.507,64,116,0.552,190,476,666,92,43,200,143,301,494,1977,12.3,0.52,0,0.274,9.9,22.3,16.5,5.8,0.9,4.9,22.285804136727,11.7659864702573,0.7,3.7,4.4,0.103,-1.7,2.1,0.4,1.2
"833","Dwight Jones","PF",24,"HOU",74,0,1239,167,338,0.494,0,0,0,167,338,0.494,0.494,101,126,0.802,98,186,284,48,38,19,62,175,435,1977,12.7,0.553,0,0.373,9,15.8,12.5,5.1,1.5,0.8,13.7599827059742,14.948124092861,1.8,0.8,2.6,0.102,-0.5,-0.5,-0.9,0.3
"834","Jimmy Jones","PG",32,"WSB",3,0,33,2,9,0.222,0,0,0,2,9,0.222,0.222,2,4,0.5,1,3,4,1,2,0,1,4,6,1977,3,0.279,0,0.444,3.2,9.1,6.2,3.7,2.7,0,6.54675380906527,15.6773789213518,-0.1,0,-0.1,-0.08,-4.8,0.1,-4.6,0
"835","Rich Jones","SF",30,"NYN",34,0,877,134,348,0.385,0,0,0,134,348,0.385,0.385,92,121,0.76,48,146,194,46,38,11,69,109,360,1977,12.5,0.449,0,0.348,5.3,17.8,11.2,8.3,2,0.7,13.4036124407065,22.5071702046491,-0.5,1.1,0.6,0.033,-3,-0.1,-3.1,-0.2
"836","Robin Jones","C",22,"POR",63,0,1065,139,299,0.465,0,0,0,139,299,0.465,0.465,66,109,0.606,103,193,296,80,37,38,74,124,344,1977,13.1,0.496,0,0.365,10.1,18.3,14.3,9.5,1.5,1.9,17.1671124272809,15.1297844135695,0.7,1.4,2.2,0.097,-0.2,0.4,0.2,0.6
"837","Wil Jones","PF",29,"IND",80,0,2709,438,1019,0.43,0,0,0,438,1019,0.43,0.43,166,223,0.744,218,386,604,189,102,80,190,305,1042,1977,12.7,0.466,0,0.219,7.6,14.2,10.8,9.6,1.7,1.5,14.5426205243027,18.3104288029025,1.5,2.3,3.7,0.066,-1,-0.4,-1.4,0.4
"838","George Karl","PG",25,"SAS",29,0,251,25,73,0.342,0,0,0,25,73,0.342,0.342,29,42,0.69,4,13,17,46,10,0,29,36,79,1977,9.5,0.432,0,0.575,1.7,5.3,3.5,21.8,1.7,0,21.7964848478175,21.9215250941247,-0.3,0.1,-0.2,-0.037,-4.2,-1.6,-5.7,-0.3
"839","Rich Kelley","C",23,"NOJ",76,0,1505,184,386,0.477,0,0,0,184,386,0.477,0.477,156,197,0.792,210,377,587,208,45,63,163,244,524,1977,17.6,0.554,0,0.51,13.7,23.9,18.9,18.5,1.3,2.1,24.1792603422272,17.2658480277126,1.9,2.4,4.3,0.138,0.2,1.7,1.9,1.5
"840","Goo Kennedy","SF",27,"HOU",32,0,277,31,58,0.534,0,0,0,31,58,0.534,0.534,3,8,0.375,14,37,51,6,7,5,10,45,65,1977,7.8,0.528,0,0.138,5.7,14.1,10.1,2.8,1.2,1,13.2613308688235,11.4977173949601,0.1,0.1,0.3,0.045,-2.6,0,-2.7,0
"841","Larry Kenon","PF",24,"SAS",78,0,2936,706,1435,0.492,0,0,0,706,1435,0.492,0.492,293,356,0.823,282,597,879,229,167,60,226,190,1705,1977,19.8,0.536,0,0.248,10,20.7,15.4,11.2,2.4,1,12.6330981077219,22.5049058808466,6.2,3.3,9.5,0.155,2.9,-0.5,2.4,3.3
"842","Billy Knight","SF",24,"IND",78,0,3117,831,1687,0.493,0,0,0,831,1687,0.493,0.493,413,506,0.816,223,359,582,260,117,19,224,197,2075,1977,20.1,0.543,0,0.3,6.8,11.5,9.1,13.4,1.7,0.3,10.3002082962682,25.7407622400171,8.8,1.9,10.7,0.164,3.9,-1.3,2.7,3.7
"843","Tom Kropp","SG",23,"CHI",53,0,480,73,152,0.48,0,0,0,73,152,0.48,0.48,28,41,0.683,21,26,47,39,18,1,32,77,174,1977,10.8,0.512,0,0.27,4.5,5.7,5.1,12.2,1.8,0.1,15.8039214805318,18.3618677899591,0.2,0.5,0.7,0.072,-3.2,0.2,-3,-0.1
"844","Steve Kuberski","SF",29,"BOS",76,0,860,131,312,0.42,0,0,0,131,312,0.42,0.42,63,83,0.759,76,133,209,39,7,5,48,89,325,1977,10.7,0.466,0,0.266,8.8,15,11.9,6.3,0.4,0.3,11.6747682742929,18.0505203348682,0.3,0.8,1.1,0.061,-1.8,-1,-2.8,-0.2
"845","Kevin Kunnert","C",25,"HOU",81,0,2050,333,685,0.486,0,0,0,333,685,0.486,0.486,93,126,0.738,210,459,669,154,35,105,135,361,759,1977,14.8,0.513,0,0.184,11.6,23.6,17.8,10.3,0.8,2.8,15.3824650567248,17.8077575650251,2.1,2,4.1,0.097,-0.7,0.3,-0.4,0.8
"846","Mitch Kupchak","C",22,"WSB",82,0,1513,341,596,0.572,0,0,0,341,596,0.572,0.572,170,246,0.691,183,311,494,62,22,34,108,204,852,1977,19.3,0.605,0,0.413,12.7,20.7,16.8,6.2,0.7,1.1,12.9680358783252,21.0392507557025,4.1,1.9,5.9,0.188,2.1,-0.7,1.4,1.3
"847","C.J. Kupec","SF",24,"LAL",82,0,908,153,342,0.447,0,0,0,153,342,0.447,0.447,78,101,0.772,76,123,199,53,18,4,57,113,384,1977,12.7,0.497,0,0.295,8.7,13.5,11.2,7.7,0.9,0.2,12.4559785271709,19.770626032369,0.8,0.7,1.5,0.079,-1.6,-1.7,-3.2,-0.3
"848","Sam Lacey","C",28,"KCK",82,0,2595,327,774,0.422,0,0,0,327,774,0.422,0.422,215,282,0.762,189,545,734,386,119,133,212,292,869,1977,15.8,0.484,0,0.364,7.3,22.6,14.7,19.3,2.1,2.8,18.5068776919991,16.8556448427455,1.6,4,5.6,0.104,0.6,2.2,2.7,3.1
"849","Bo Lamar","PG",25,"LAL",71,0,1165,228,561,0.406,0,0,0,228,561,0.406,0.406,46,68,0.676,30,62,92,177,59,3,86,73,502,1977,12.8,0.425,0,0.121,2.7,5.3,4,20.8,2.3,0.1,12.4687501516453,23.4454158800953,-0.4,0.9,0.5,0.021,-1.7,-1,-2.7,-0.2
"850","John Lambert","PF",24,"CLE",63,0,555,67,157,0.427,0,0,0,67,157,0.427,0.427,25,36,0.694,62,92,154,31,16,18,28,75,159,1977,11.7,0.46,0,0.229,11,17.4,14.1,7.4,1.4,1.8,14.1288514548053,14.5191815917495,0.3,0.7,1,0.087,-1.7,0.5,-1.2,0.1
"851","Bob Lanier*","C",28,"DET",64,0,2446,678,1269,0.534,0,0,0,678,1269,0.534,0.534,260,318,0.818,200,545,745,214,70,126,165,174,1616,1977,23,0.573,0,0.251,8.5,23.1,15.8,12.9,1.3,2.7,10.5668754585605,23.9831736123602,7.5,2.8,10.3,0.203,5.1,0.3,5.4,4.6
"852","John Laskowski","SG",23,"CHI",47,0,562,75,212,0.354,0,0,0,75,212,0.354,0.354,27,30,0.9,16,47,63,44,32,2,26,22,177,1977,9.8,0.393,0,0.142,2.9,8.8,5.8,11.4,2.7,0.2,11.3280832412344,18.2890340832002,-0.4,0.7,0.4,0.03,-3,0.9,-2.1,0
"853","Mo Layton","SG",28,"NYK",56,0,765,134,277,0.484,0,0,0,134,277,0.484,0.484,58,73,0.795,11,36,47,154,21,6,70,87,326,1977,14.5,0.527,0,0.264,1.5,4.8,3.2,26.8,1.2,0.4,18.0729926616371,21.0219707080451,0.7,0.4,1.1,0.068,-0.2,-1.5,-1.6,0.1
"854","Ron Lee","PG",24,"PHO",82,0,1849,347,786,0.441,0,0,0,347,786,0.441,0.441,142,210,0.676,99,200,299,263,156,33,194,276,836,1977,15.6,0.476,0,0.267,5.8,11.6,8.7,21.1,3.8,1,18.3699387473215,23.6239572352398,-0.5,3.2,2.8,0.072,-1.5,2.2,0.8,1.3
"855","Freddie Lewis","PG",33,"IND",32,0,552,81,199,0.407,0,0,0,81,199,0.407,0.407,62,77,0.805,17,30,47,56,18,2,35,58,224,1977,11.3,0.481,0,0.387,2.9,5.4,4.1,13.6,1.5,0.2,12.8127492115649,19.6537408511842,0.4,0.2,0.5,0.047,-2.3,-1.4,-3.7,-0.2
"856","Scott Lloyd","C",24,"MIL",69,0,1025,153,324,0.472,0,0,0,153,324,0.472,0.472,95,126,0.754,81,129,210,33,21,13,62,158,401,1977,11.2,0.528,0,0.389,8.1,13.1,10.6,4.1,0.9,0.6,13.9278183844007,17.0047059452399,1,0.4,1.3,0.062,-2.2,-1.6,-3.8,-0.5
"857","Bob Love","SF",34,"TOT",59,0,1174,162,428,0.379,0,0,0,162,428,0.379,0.379,109,132,0.826,79,119,198,48,22,6,62,120,433,1977,9.8,0.445,0,0.308,6.8,10.8,8.7,5.8,0.9,0.3,10.348031767199,19.1478488968088,0.1,0.9,1,0.04,-2.7,-1.5,-4.2,-0.7
"858","John Lucas","SG",23,"HOU",82,0,2531,388,814,0.477,0,0,0,388,814,0.477,0.477,135,171,0.789,55,164,219,463,125,19,155,174,911,1977,15,0.512,0,0.21,2.5,6.8,4.7,24.7,2.3,0.4,14.4677894039919,16.9560340417208,3.6,1.2,4.8,0.091,1.1,-0.2,0.9,1.9
"859","Maurice Lucas","PF",24,"POR",79,0,2863,632,1357,0.466,0,0,0,632,1357,0.466,0.466,335,438,0.765,271,628,899,229,83,56,232,294,1599,1977,18.3,0.516,0,0.323,9.9,22.2,16.2,11.5,1.3,1,13.4588580382965,23.8580522987606,4.9,3.9,8.7,0.147,1.6,-0.8,0.8,2.1
"860","Moses Malone*","C",21,"TOT",82,0,2506,389,810,0.48,0,0,0,389,810,0.48,0.48,305,440,0.693,437,635,1072,89,67,181,161,275,1083,1977,19.8,0.54,0,0.543,19.8,26.7,23.4,4.8,1.3,3.9,14.5160980297117,18.3125793905675,5.4,3.3,8.7,0.167,2.4,-0.5,1.9,2.5
"861","Pete Maravich*","SG",29,"NOJ",73,0,3041,886,2047,0.433,0,0,0,886,2047,0.433,0.433,501,600,0.835,90,284,374,392,84,22,288,191,2273,1977,19.8,0.492,0,0.293,2.9,8.9,6,22.3,1.2,0.4,10.5251499385672,34.1186398948297,4.2,2.2,6.4,0.101,2.7,-1.6,1.1,2.4
"862","Jack Marin","SF",32,"CHI",54,0,869,167,359,0.465,0,0,0,167,359,0.465,0.465,31,39,0.795,27,64,91,62,13,6,39,85,365,1977,11.1,0.485,0,0.109,3.2,7.8,5.4,11.4,0.7,0.4,8.72307028115216,19.1265176018421,0.6,0.7,1.3,0.073,-1.5,-1,-2.5,-0.1
"863","Scott May","SF",22,"CHI",72,0,2369,431,955,0.451,0,0,0,431,955,0.451,0.451,188,227,0.828,141,296,437,145,78,17,126,185,1050,1977,14.1,0.498,0,0.238,6.1,13.2,9.6,9.6,1.6,0.4,10.6484567021859,20.0530480643225,2.6,2.9,5.4,0.11,0,-0.3,-0.3,1
"864","Clyde Mayes","PF",23,"TOT",9,0,52,5,19,0.263,0,0,0,5,19,0.263,0.263,3,7,0.429,10,6,16,3,0,4,6,12,13,1977,6.7,0.294,0,0.368,19.3,11.6,15.4,7.7,0,4,21.2689709548094,22.3933304250198,-0.2,0,-0.1,-0.109,-4.5,-0.4,-4.8,-0.1
"865","Bob McAdoo*","C",25,"TOT",72,0,2798,740,1445,0.512,0,0,0,740,1445,0.512,0.512,381,516,0.738,199,727,926,205,77,99,242,262,1861,1977,21.8,0.557,0,0.357,7.5,26.6,17.2,11.5,1.2,1.8,12.4603391916906,26.5543194131181,5.8,3.8,9.6,0.164,3.1,0.1,3.2,3.7
"866","Andre McCarter","PG",23,"KCK",59,0,725,119,257,0.463,0,0,0,119,257,0.463,0.463,32,45,0.711,16,39,55,99,23,0,47,63,270,1977,11.6,0.488,0,0.175,2.2,5.8,3.9,18.6,1.4,0,14.495976907671,17.8074066261577,0.5,0.4,0.8,0.055,-1.3,-1.2,-2.5,-0.1
"867","Ted McClain","SG",30,"DEN",72,0,2002,245,551,0.445,0,0,0,245,551,0.445,0.445,99,133,0.744,52,177,229,324,106,13,166,255,589,1977,10.9,0.483,0,0.241,2.7,8.8,5.8,20.6,2.3,0.3,20.4807090515094,15.4098751855194,0.2,2.5,2.7,0.065,-2.5,1,-1.5,0.3
"868","Paul McCracken","SG",26,"CHI",9,0,119,18,47,0.383,0,0,0,18,47,0.383,0.383,11,18,0.611,6,10,16,14,6,0,9,17,47,1977,11.6,0.428,0,0.383,5.2,8.9,7,17.6,2.4,0,14.7049959484573,22.5828558278033,-0.1,0.1,0,0.019,-3.5,0.1,-3.4,-0.1
"869","Glenn McDonald","SF",24,"MIL",9,0,79,8,34,0.235,0,0,0,8,34,0.235,0.235,3,4,0.75,8,4,12,7,4,0,7,11,19,1977,4.6,0.266,0,0.118,10.4,5.3,7.9,10.7,2.2,0,17.3947022564654,23.8685008935196,-0.3,0,-0.2,-0.145,-4.8,-1,-5.8,-0.1
"870","Jim McElroy","PG",23,"NOJ",73,0,2029,301,640,0.47,0,0,0,301,640,0.47,0.47,169,217,0.779,55,128,183,260,60,8,123,119,771,1977,12.9,0.524,0,0.339,2.7,6,4.4,17.7,1.3,0.2,14.2202723334974,16.8948272109519,2.3,1.2,3.5,0.083,-0.6,-0.6,-1.2,0.4
"871","George McGinnis*","PF",26,"PHI",79,0,2769,659,1439,0.458,0,0,0,659,1439,0.458,0.458,372,546,0.681,324,587,911,302,163,37,310,299,1690,1977,20.8,0.503,0,0.379,12.4,20.1,16.5,16.8,2.6,0.7,16.3577408272914,27.5863635720369,3.7,4.9,8.6,0.149,2,0.2,2.2,2.9
"872","Tom McMillen","C",24,"TOT",76,0,1492,274,563,0.487,0,0,0,274,563,0.487,0.487,96,123,0.78,114,275,389,67,11,6,85,163,644,1977,12.9,0.522,0,0.218,8,18.9,13.6,6.2,0.3,0.2,12.0003009499643,18.8807091394032,1.4,1,2.5,0.079,-0.8,-1.6,-2.4,-0.2
"873","Jim McMillian","SF",28,"NYK",67,0,2158,298,642,0.464,0,0,0,298,642,0.464,0.464,67,86,0.779,66,241,307,139,63,5,83,103,663,1977,9.9,0.488,0,0.134,3.3,11.5,7.5,8.2,1.3,0.1,10.1503754174172,14.2361669848915,1.1,1.5,2.6,0.057,-0.9,-0.2,-1.1,0.5
"874","Larry McNeill","PF",26,"TOT",24,0,230,47,112,0.42,0,0,0,47,112,0.42,0.42,52,61,0.852,28,47,75,6,10,2,17,32,146,1977,19.6,0.526,0,0.545,12,21.1,16.5,4,2,0.5,10.4474137537359,27.0680962419069,0.4,0.3,0.7,0.15,-1.4,-0.8,-2.1,0.1
"875","Dean Meminger","SG",28,"NYK",32,0,254,15,36,0.417,0,0,0,15,36,0.417,0.417,13,23,0.565,12,14,26,29,8,1,15,17,43,1977,8,0.466,0,0.639,5.1,5.7,5.4,13.2,1.4,0.2,23.4889786745392,9.82871880820729,0,0.1,0.2,0.032,-1.9,0.1,-1.8,0
"876","John Mengelt","SG",27,"CHI",61,0,1178,209,458,0.456,0,0,0,209,458,0.456,0.456,89,113,0.788,29,81,110,114,37,4,64,102,507,1977,12.9,0.499,0,0.247,2.5,7.2,4.9,15.1,1.5,0.2,10.6055485964064,19.996333434294,1.1,1.1,2.3,0.092,-1.1,-0.3,-1.4,0.2
"877","Joe Meriweather","C",23,"ATL",74,0,2068,319,607,0.526,0,0,0,319,607,0.526,0.526,182,255,0.714,216,380,596,82,41,82,139,324,820,1977,14.5,0.57,0,0.42,10.9,19.9,15.3,5.9,0.9,2.2,16.2352291977391,16.5886983787607,2.9,1.9,4.8,0.112,-0.6,-0.3,-0.9,0.6
"878","Dave Meyers","PF",23,"MIL",50,0,1262,179,383,0.467,0,0,0,179,383,0.467,0.467,127,192,0.661,122,219,341,86,42,32,89,152,485,1977,14,0.519,0,0.501,9.9,18.1,14,8.6,1.5,1.3,15.3642524048169,17.0610664315643,1.2,0.9,2.2,0.082,-0.5,-0.5,-1.1,0.3
"879","Steve Mix","SF",29,"PHI",75,0,1958,288,551,0.523,0,0,0,288,551,0.523,0.523,215,263,0.817,127,249,376,152,90,20,122,167,791,1977,15.1,0.593,0,0.477,6.9,12.1,9.6,10.5,2,0.5,15.7680940605826,15.2611923648688,4.1,2.4,6.5,0.158,1.1,0.6,1.8,1.9
"880","Eric Money","PG",21,"DET",73,0,1586,329,631,0.521,0,0,0,329,631,0.521,0.521,90,114,0.789,43,81,124,243,91,14,125,199,748,1977,15.8,0.549,0,0.181,2.8,5.3,4,20.5,2.5,0.5,15.5071046711954,19.6910725722245,2.4,0.9,3.3,0.099,0.2,0,0.2,0.9
"881","Earl Monroe*","SG",32,"NYK",77,0,2656,613,1185,0.517,0,0,0,613,1185,0.517,0.517,307,366,0.839,45,178,223,366,91,23,194,197,1533,1977,18.1,0.569,0,0.309,1.8,6.9,4.4,19.8,1.5,0.4,12.6314927061985,22.7909008944012,6.2,1.6,7.8,0.141,2.3,-0.6,1.7,2.5
"882","Otto Moore","C",30,"NOJ",81,0,2084,193,477,0.405,0,0,0,193,477,0.405,0.405,91,134,0.679,170,466,636,181,54,117,149,231,477,1977,11.5,0.445,0,0.281,8,21.3,14.8,11.2,1.2,2.9,20.5235914600031,13.1462917232527,-0.3,3.2,2.9,0.067,-1.7,1.7,0,1.1
"883","Allen Murphy","SG",24,"LAL",2,0,18,1,5,0.2,0,0,0,1,5,0.2,0.2,3,7,0.429,3,1,4,0,0,0,3,5,5,1977,1.8,0.309,0,1.4,17.4,5.5,11.3,0,0,0,25.1859727391038,32.6551971662461,-0.1,0,-0.1,-0.229,-5,-0.7,-5.7,-0.1
